,postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,Unnamed: 0,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
52,2027,94,826,9.2,690,368,322,0,76,18,0,18381,"117,640",23.7,777,4537,DARLING POINT,NSW,151.250494,-33.868972,WATERLOO DELIVERY FACILITY,Delivery Area,Updated 6-Feb-2020,11801.0,Eastern Suburbs - North,118.0,Sydney - Eastern Suburbs,R1,-33.87021,151.23746,11801134303.0,11801134303.0,118011343.0,Double Bay - Bellevue Hill,11801.0,Eastern Suburbs - North,118.0,Sydney - Eastern Suburbs,1.0,1.0,1.0,1.0,Wentworth,,N1,PHN101,Central and Eastern Sydney,Woollahra,18500.0,Wentworth,Inner Metropolitan
53,2028,77,596,9.6,677,293,384,0,57,20,0,13647,"87,338",17.6,781,4541,DOUBLE BAY,NSW,151.240965,-33.878413,WATERLOO DELIVERY FACILITY,Delivery Area,Updated 6-Feb-2020,11801.0,Eastern Suburbs - North,118.0,Sydney - Eastern Suburbs,R1,-33.8775,151.2412,11801134356.0,11801134356.0,118011343.0,Double Bay - Bellevue Hill,11801.0,Eastern Suburbs - North,118.0,Sydney - Eastern Suburbs,1.0,1.0,1.0,1.0,Wentworth,16.5498008728027,N1,PHN101,Central and Eastern Sydney,Woollahra,18500.0,Wentworth,Inner Metropolitan
54,2029,233,1325,14.0,1619,941,678,0,185,48,0,26894,"172,120",34.6,782,4542,ROSE BAY,NSW,151.266989,-33.875709,WATERLOO DELIVERY FACILITY,Delivery Area,Updated 6-Feb-2020,11801.0,Eastern Suburbs - North,118.0,Sydney - Eastern Suburbs,R1,-33.875420899999995,151.265623,11801134620.0,11801134620.0,118011346.0,Rose Bay - Vaucluse - Watsons Bay,11801.0,Eastern Suburbs - North,118.0,Sydney - Eastern Suburbs,1.0,1.0,1.0,1.0,Wentworth,7.879352569580081,N1,PHN101,Central and Eastern Sydney,Woollahra,18500.0,Wentworth,Inner Metropolitan
55,2030,570,3521,12.7,4223,2279,1944,0,447,123,0,52119,"333,559",67.3,783,4543,DIAMOND BAY,NSW,151.275977,-33.858378,Sydney Metro,,Updated 6-Feb-2020,11801.0,Eastern Suburbs - North,118.0,Sydney - Eastern Suburbs,R1,-33.8611,151.28,11801134401.0,11801134401.0,118011344.0,Dover Heights,11801.0,Eastern Suburbs - North,118.0,Sydney - Eastern Suburbs,1.0,1.0,1.0,1.0,Wentworth,,N1,PHN101,Central and Eastern Sydney,Woollahra,18500.0,Wentworth,Inner Metropolitan
56,2031,898,5209,15.5,5560,3726,1834,0,806,92,0,92295,"590,691",119.1,789,4549,CLOVELLY,NSW,151.23916699999995,-33.914832000000004,CLOVELLY WEST LPO,Delivery Area,Updated 6-Feb-2020,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,R1,-33.9121,151.2629,11802134803.0,11802134803.0,118021348.0,Coogee - Clovelly,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,1.0,1.0,1.0,1.0,Kingsford Smith,66.2736740112305,N1,PHN101,Central and Eastern Sydney,Randwick,16550.0,Wentworth,Inner Metropolitan
57,2032,505,3206,14.0,3078,2127,951,0,448,57,0,41528,"265,780",53.5,794,4553,DACEYVILLE,NSW,151.223936,-33.930314,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,R1,-33.92793,151.22349,11701132306.0,11701132306.0,117011323.0,Pagewood - Hillsdale - Daceyville,11701.0,Botany,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,Kingsford Smith,,N1,PHN101,Central and Eastern Sydney,Randwick,16550.0,Barton,
58,2033,266,1411,16.0,2130,1126,616,388,226,37,3,39241,"251,141",50.5,796,4555,KENSINGTON,NSW,151.218435,-33.911390000000004,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,R1,-33.9096151,151.2189869,11802134910.0,11802156409.0,118021564.0,Kensington (NSW),11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,1.0,1.0,1.0,1.0,Kingsford Smith,,N1,PHN101,Central and Eastern Sydney,Sydney,17200.0,Sydney,
59,2034,602,2669,19.6,3563,2504,1059,0,523,79,0,44349,"283,832",57.1,797,4556,COOGEE,NSW,151.252171,-33.929096,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,R1,-33.919000000000004,151.2555,11802134844.0,11802134844.0,118021348.0,Coogee - Clovelly,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,1.0,1.0,1.0,1.0,Kingsford Smith,,N1,PHN101,Central and Eastern Sydney,Randwick,16550.0,Barton,
60,2035,1470,7769,16.7,8753,5893,2860,0,1299,171,0,99434,"636,380",128.1,799,4558,MAROUBRA,NSW,151.241292,-33.945635,MAROUBRA SOUTH LPO,Delivery Area,Updated 6-Feb-2020,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,R1,-33.9495,151.2437,11802135143.0,11802156709.0,118021567.0,Maroubra - South,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,1.0,1.0,1.0,1.0,Kingsford Smith,27.6941604614258,N1,PHN101,Central and Eastern Sydney,Randwick,16550.0,Barton,
61,2036,1641,6967,20.4,10598,6745,3618,235,1424,216,1,144448,"924,466",187.8,802,4561,CHIFLEY,NSW,151.237844,-33.969624,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,R1,-33.969,151.24,11802135038.0,11802135038.0,118021350.0,Malabar - La Perouse - Chifley,11802.0,Eastern Suburbs - South,118.0,Sydney - Eastern Suburbs,1.0,1.0,1.0,1.0,Kingsford Smith,,N1,PHN101,Central and Eastern Sydney,Randwick,16550.0,Barton,
62,2037,336,4676,6.6,1903,1221,682,0,308,28,0,39238,"251,120",50.5,811,4570,FOREST LODGE,NSW,151.184458,-33.880179,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.883959999999995,151.1815,11703133113.0,11703133113.0,117031331.0,Glebe - Forest Lodge,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,Sydney,25.3287677764893,N1,PHN101,Central and Eastern Sydney,Sydney,17200.0,Sydney,Inner Metropolitan
63,2038,433,3032,13.7,1984,1672,312,0,415,18,0,31250,"200,002",40.4,813,4572,ANNANDALE,NSW,151.170165,-33.881624,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002.0,Leichhardt,120.0,Sydney - Inner West,R1,-33.882406200000005,151.1723645,12002138813.0,12002138813.0,120021388.0,Leichhardt - Annandale,12002.0,Leichhardt,120.0,Sydney - Inner West,1.0,1.0,1.0,1.0,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170.0,Sydney,Inner Metropolitan
64,2039,319,2626,11.7,1549,1246,303,0,306,13,0,24977,"159,851",32.4,814,4573,ROZELLE,NSW,151.17191499999996,-33.867187,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002.0,Leichhardt,120.0,Sydney - Inner West,R1,-33.8661553,151.1738213,12002138907.0,12002138907.0,120021389.0,Lilyfield - Rozelle,12002.0,Leichhardt,120.0,Sydney - Inner West,1.0,1.0,1.0,1.0,Grayndler,21.061597824096697,N1,PHN101,Central and Eastern Sydney,Inner West,14170.0,Grayndler,Inner Metropolitan
65,2040,1063,7261,13.6,5886,4201,1685,0,990,73,0,82259,"526,460",106.3,815,4574,LEICHHARDT,NSW,151.15681899999996,-33.878774,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002.0,Leichhardt,120.0,Sydney - Inner West,R1,-33.8837222,151.157028,12002138837.0,12002138837.0,120021388.0,Leichhardt - Annandale,12002.0,Leichhardt,120.0,Sydney - Inner West,1.0,1.0,1.0,1.0,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170.0,Grayndler,Inner Metropolitan
66,2041,601,4854,11.8,2862,2320,542,0,571,30,0,37098,"237,430",47.8,817,4576,BALMAIN,NSW,151.180095,-33.858556,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002.0,Leichhardt,120.0,Sydney - Inner West,R1,-33.85895,151.17906000000005,12002138710.0,12002138710.0,120021387.0,Balmain,12002.0,Leichhardt,120.0,Sydney - Inner West,1.0,1.0,1.0,1.0,Grayndler,,N1,PHN101,Central and Eastern Sydney,Sydney,17200.0,Grayndler,Inner Metropolitan
67,2042,636,5656,10.6,3076,2309,767,0,601,35,0,46923,"300,310",60.4,820,4579,ENMORE,NSW,151.175354,-33.900649,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.90067,151.16768000000005,11702132748.0,11702132748.0,117021327.0,Petersham - Stanmore,11702.0,Marrickville - Sydenham - Petersham,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170.0,Sydney,Inner Metropolitan
68,2043,161,1823,8.3,840,570,270,0,151,10,0,16899,"108,152",21.7,822,4581,ERSKINEVILLE,NSW,151.184665,-33.903521000000005,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.902364899999995,151.1854757,11703133002.0,11703133033.0,117031330.0,Erskineville - Alexandria,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,Sydney,,N1,PHN101,Central and Eastern Sydney,Sydney,17200.0,Sydney,Inner Metropolitan
69,2044,496,2746,16.4,3962,1833,1139,990,451,44,1,57432,"367,562",74.8,823,4582,ST PETERS,NSW,151.17074,-33.920698,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.915515500000005,151.1746184,11702132805.0,11702132805.0,117021328.0,Sydenham - Tempe - St Peters,11702.0,Marrickville - Sydenham - Petersham,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,Grayndler,3.7620825767517103,N1,PHN101,Central and Eastern Sydney,Bayside,10500.0,Sydney,Inner Metropolitan
70,2045,392,2171,15.3,2936,1827,1109,0,332,60,0,35743,"228,753",46.0,827,4585,HABERFIELD,NSW,151.138684,-33.879301,LIDCOMBE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,12003.0,Strathfield - Burwood - Ashfield,120.0,Sydney - Inner West,R1,-33.8786088,151.1374068,12003139507.0,12003139507.0,120031395.0,Haberfield - Summer Hill,12003.0,Strathfield - Burwood - Ashfield,120.0,Sydney - Inner West,1.0,1.0,1.0,1.0,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170.0,Grayndler,Inner Metropolitan
71,2046,1152,6610,14.9,7391,4595,2796,0,984,168,0,89524,"572,951",115.6,828,4586,ABBOTSFORD,NSW,151.133865,-33.866044,LIDCOMBE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,12003.0,Strathfield - Burwood - Ashfield,120.0,Sydney - Inner West,R1,-33.85215,151.12726,12001138629.0,12001138629.0,120011386.0,Five Dock - Abbotsford,12001.0,Canada Bay,120.0,Sydney - Inner West,1.0,1.0,1.0,1.0,Reid,22.5746040344238,N1,PHN101,Central and Eastern Sydney,Canada Bay,11520.0,Reid,Inner Metropolitan
72,2047,369,2272,14.3,2160,1546,614,0,326,43,0,34940,"223,615",45.0,835,4593,DRUMMOYNE,NSW,151.165735,-33.853924,LIDCOMBE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,12001.0,Canada Bay,120.0,Sydney - Inner West,R1,-33.8523805,151.1548847,12001138533.0,12001138533.0,120011385.0,Drummoyne - Rodd Point,12001.0,Canada Bay,120.0,Sydney - Inner West,1.0,1.0,1.0,1.0,Reid,1.0,N1,PHN101,Central and Eastern Sydney,Hunters Hill,14100.0,Reid,Inner Metropolitan
73,2048,296,2120,12.9,1760,1197,563,0,274,22,0,25607,"163,884",33.0,836,4594,STANMORE,NSW,151.16564,-33.89418,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002.0,Leichhardt,120.0,Sydney - Inner West,R1,-33.8920561,151.165081,11702132715.0,11702132715.0,117021327.0,Petersham - Stanmore,11702.0,Marrickville - Sydenham - Petersham,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170.0,Sydney,Inner Metropolitan
74,2049,444,2637,15.8,2333,1768,565,0,416,28,0,36567,"234,029",47.1,838,4321,LEWISHAM,NSW,151.15085,-33.897219,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12003.0,Strathfield - Burwood - Ashfield,120.0,Sydney - Inner West,R1,-33.8949,151.14441499999995,12003139411.0,12003139411.0,120031394.0,Dulwich Hill - Lewisham,12003.0,Strathfield - Burwood - Ashfield,120.0,Sydney - Inner West,1.0,1.0,1.0,1.0,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170.0,Grayndler,Inner Metropolitan
75,2050,184,1163,13.2,1607,543,1064,0,153,31,0,29015,"185,698",37.4,841,4324,CAMPERDOWN,NSW,151.17598,-33.890370000000004,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.889911700000006,151.17673480000005,11703133225.0,11703133225.0,117031332.0,Newtown - Camperdown - Darlington,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,Sydney,,N1,PHN101,Central and Eastern Sydney,Inner West,14170.0,Sydney,Inner Metropolitan
76,2060,235,2419,8.2,1923,849,794,280,199,35,1,37266,"238,500",48.1,848,4331,HMAS PLATYPUS,NSW,151.204557,-33.839863,Sydney Metro,,Updated 6-Feb-2020,12104.0,North Sydney - Mosman,121.0,Sydney - North Sydney and Hornsby,R1,-33.8428,151.217,12104141619.0,12104141619.0,121041416.0,Neutral Bay - Kirribilli,12104.0,North Sydney - Mosman,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,North Sydney,80.03138732910159,N1,PHN102,Northern Sydney,North Sydney,15950.0,Warringah,
77,2061,31,301,7.6,275,103,172,0,23,8,0,9251,"59,204",11.9,855,4338,KIRRIBILLI,NSW,151.212372,-33.848785,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12104.0,North Sydney - Mosman,121.0,Sydney - North Sydney and Hornsby,R1,-33.8491363,151.21752969999997,12104141601.0,12104141601.0,121041416.0,Neutral Bay - Kirribilli,12104.0,North Sydney - Mosman,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,North Sydney,19.262273788452106,N1,PHN102,Northern Sydney,North Sydney,15950.0,Warringah,
78,2062,202,1388,13.5,1104,897,207,0,188,14,0,16051,"102,724",20.7,857,4340,CAMMERAY,NSW,151.21246000000005,-33.822837,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12104.0,North Sydney - Mosman,121.0,Sydney - North Sydney and Hornsby,R1,-33.822806799999995,151.2146155,12104141306.0,12104141306.0,121041413.0,Cremorne - Cammeray,12104.0,North Sydney - Mosman,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,North Sydney,,N1,PHN102,Northern Sydney,North Sydney,15950.0,Bennelong,
79,2063,523,1972,21.5,3643,2088,1555,0,423,100,0,27190,"174,013",35.0,858,4341,NORTHBRIDGE,NSW,151.214797,-33.812636,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,R1,-33.8123999,151.2189869,12101140232.0,12101140232.0,121011402.0,Willoughby - Castle Cove - Northbridge,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,North Sydney,,N1,PHN102,Northern Sydney,Willoughby,18250.0,Bennelong,
80,2064,329,1275,19.9,3732,1226,1976,530,254,74,1,50149,"320,953",65.8,859,4342,ARTARMON,NSW,151.183801,-33.813209,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,R1,-33.8086312,151.18401880000005,12101139814.0,12101139814.0,121011398.0,Chatswood (East) - Artarmon,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,North Sydney,,N1,PHN102,Northern Sydney,Lane Cove,14700.0,Bennelong,
81,2065,795,4746,15.0,5140,3141,1669,330,713,80,2,81120,"519,167",104.7,860,4343,CROWS NEST,NSW,151.192212,-33.828361,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12104.0,North Sydney - Mosman,121.0,Sydney - North Sydney and Hornsby,R1,-33.82613,151.20505,12104141439.0,12104141439.0,121041414.0,Crows Nest - Waverton,12104.0,North Sydney - Mosman,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,North Sydney,-3492.0,N1,PHN102,Northern Sydney,North Sydney,15950.0,Bennelong,
82,2066,1645,6443,21.3,11092,6495,4437,160,1374,270,1,100326,"642,085",130.0,868,4350,LANE COVE,NSW,151.16091200000002,-33.818641,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,R1,-33.814814500000004,151.1663935,12101140019.0,12101140019.0,121011400.0,Lane Cove - Greenwich,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,North Sydney,,N1,PHN102,Northern Sydney,Lane Cove,14700.0,Bennelong,
83,2067,815,3948,18.3,4755,3225,1530,0,724,91,0,74471,"476,615",96.3,876,4358,CHATSWOOD,NSW,151.17711,-33.798378,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,R1,-33.7960696,151.1780469,12101139858.0,12101139858.0,121011398.0,Chatswood (East) - Artarmon,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,North Sydney,,N1,PHN102,Northern Sydney,Willoughby,18250.0,Bradfield,Inner Metropolitan
84,2068,1152,5267,19.1,7037,5032,2005,0,1004,148,0,66930,"428,355",86.2,878,4360,CASTLECRAG,NSW,151.20271499999996,-33.800881,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,R1,-33.80137,151.22007,12101140203.0,12101140264.0,121011402.0,Willoughby - Castle Cove - Northbridge,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,North Sydney,76.9414520263672,N1,PHN102,Northern Sydney,Willoughby,18250.0,Bennelong,
85,2069,959,4118,19.4,6277,3951,2326,0,800,159,0,67385,"431,262",86.9,884,4364,CASTLE COVE,NSW,151.195368,-33.780246000000005,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,R1,-33.78464,151.20642,12101140218.0,12101140218.0,121011402.0,Willoughby - Castle Cove - Northbridge,12101.0,Chatswood - Lane Cove,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Bradfield,95.8740921020508,N1,PHN102,Northern Sydney,Willoughby,18250.0,Bradfield,Inner Metropolitan
86,2070,886,3371,21.5,5973,3674,2299,0,725,161,0,57358,"367,091",74.0,887,4367,EAST LINDFIELD,NSW,151.16200700000005,-33.78042,PYMBLE DC,Delivery Area,Updated 6-Feb-2020,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,R1,-33.77274,151.18726,12103140817.0,12103140817.0,121031408.0,Lindfield - Roseville,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Bradfield,74.8864364624023,N1,PHN102,Northern Sydney,Willoughby,18250.0,Bradfield,Inner Metropolitan
87,2071,807,3306,18.8,5689,3132,2557,0,622,185,0,54334,"347,736",70.0,890,20211,EAST KILLARA,NSW,151.1814551,-33.75536381,Sydney Metro,Delivery Area,Updated 6-Feb-2020,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,R1,-33.75592,151.17973,12103140701.0,12103140701.0,121031407.0,Gordon - Killara,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Bradfield,107.16569519042999,N1,PHN102,Northern Sydney,Ku-ring-gai,14500.0,Bradfield,Inner Metropolitan
88,2072,345,1693,15.8,2607,1279,1328,0,268,77,0,31217,"199,789",40.2,892,4371,GORDON,NSW,151.153176,-33.754582,PYMBLE DC,Delivery Area,Updated 6-Feb-2020,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,R1,-33.7551473,151.1548847,12103140738.0,12103140738.0,121031407.0,Gordon - Killara,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Bradfield,124.108680725098,N1,PHN102,Northern Sydney,Ku-ring-gai,14500.0,Bradfield,Inner Metropolitan
89,2073,1078,4872,18.2,7748,4533,2735,480,885,191,2,74899,"479,353",96.4,893,4372,PYMBLE,NSW,151.130278,-33.757296000000004,PYMBLE DC,Delivery Area,Updated 6-Feb-2020,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,R1,-33.7456508,151.1431794,12103140925.0,12103140944.0,121031409.0,Pymble,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Bradfield,93.6213760375977,N1,PHN102,Northern Sydney,Ku-ring-gai,14500.0,Bradfield,Inner Metropolitan
90,2074,1630,6518,20.7,10468,6563,3905,0,1348,282,0,104607,"669,482",134.5,895,4374,BOBBIN HEAD,NSW,151.123716,-33.735222,Sydney Metro,,Updated 6-Feb-2020,12601.0,Pennant Hills - Epping,126.0,Sydney - Ryde,R1,-33.7,151.148,12103141113.0,12103141113.0,121031411.0,Turramurra,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Bradfield,,N1,PHN102,Northern Sydney,Ku-ring-gai,14500.0,Bradfield,Inner Metropolitan
91,2075,1423,6427,18.0,9894,6191,3703,0,1157,266,0,94073,"602,068",121.2,900,4379,NORTH ST IVES,NSW,151.16728999999995,-33.723693,Sydney Metro,,Updated 6-Feb-2020,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,R1,-33.7214,151.168,12103141027.0,12103141027.0,121031410.0,St Ives,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Bradfield,,N1,PHN102,Northern Sydney,Ku-ring-gai,14500.0,Bradfield,Inner Metropolitan
92,2076,1558,7428,17.6,10416,6168,4075,173,1311,246,1,111816,"715,620",144.0,903,4382,NORMANHURST,NSW,151.108249,-33.723263,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12103.0,Ku-ring-gai,121.0,Sydney - North Sydney and Hornsby,R1,-33.7245321,151.0970108,12102140642.0,12102140642.0,121021406.0,Normanhurst - Thornleigh - Westleigh,12102.0,Hornsby,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Bradfield,112.78515625,N1,PHN102,Northern Sydney,Ku-ring-gai,14500.0,Bradfield,Inner Metropolitan
93,2077,1897,7658,21.6,12676,7573,3861,1242,1657,237,3,143336,"917,348",185.0,906,4384,ASQUITH,NSW,151.097508,-33.691922,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12102.0,Hornsby,121.0,Sydney - North Sydney and Hornsby,R1,-33.689,151.105,12102140312.0,12102140312.0,121021403.0,Asquith - Mount Colah,12102.0,Hornsby,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Bradfield,,N1,PHN102,Northern Sydney,Ku-ring-gai,14500.0,Bradfield,Inner Metropolitan
94,2079,661,2436,24.0,3640,2722,918,0,585,76,0,29769,"190,524",38.3,910,4388,MOUNT COLAH,NSW,151.112681,-33.666637,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12102.0,Hornsby,121.0,Sydney - North Sydney and Hornsby,R1,-33.670908700000005,151.125756,12102140344.0,12102140344.0,121021403.0,Asquith - Mount Colah,12102.0,Hornsby,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Berowra,194.153732299805,N1,PHN102,Northern Sydney,Ku-ring-gai,14500.0,Bradfield,Inner Metropolitan
95,2080,194,610,26.6,1482,740,742,0,162,32,0,19419,"124,281",25.5,911,4389,MOUNT KURING-GAI,NSW,151.143563,-33.658174,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12102.0,Hornsby,121.0,Sydney - North Sydney and Hornsby,R1,-33.6500724,151.134494,12102140348.0,12102140348.0,121021403.0,Asquith - Mount Colah,12102.0,Hornsby,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Berowra,129.455520629883,N1,PHN102,Northern Sydney,Ku-ring-gai,14500.0,Berowra,Outer Metropolitan
96,2081,663,1873,32.8,3329,2687,642,0,614,49,0,22743,"145,553",29.4,912,4390,BEROWRA,NSW,151.150498,-33.619756,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12102.0,Hornsby,121.0,Sydney - North Sydney and Hornsby,R1,-33.62797379999999,151.1480265,12102140410.0,12102140410.0,121021404.0,Berowra - Brooklyn - Cowan,12102.0,Hornsby,121.0,Sydney - North Sydney and Hornsby,1.0,1.0,1.0,1.0,Berowra,218.74755859375,N1,PHN102,Northern Sydney,Hornsby,14000.0,Berowra,Outer Metropolitan
